# US ZIP (ZCTA) -> county, largest-area match — US Census 2020 ZCTA-county relationship file, public domain.
# zip,county,state_fips
69219,Cherry County,31
69220,Keya Paha County,31
69221,Cherry County,31
69301,Box Butte County,31
69331,Morrill County,31
69333,Grant County,31
69334,Morrill County,31
69335,Sheridan County,31
69336,Morrill County,31
69337,Dawes County,31
69339,Dawes County,31
69340,Sheridan County,31
69341,Scotts Bluff County,31
69343,Cherry County,31
69345,Banner County,31
69346,Sioux County,31
69347,Sheridan County,31
69348,Box Butte County,31
69350,Grant County,31
69351,Sheridan County,31
69352,Scotts Bluff County,31
69353,Scotts Bluff County,31
69354,Sioux County,31
69355,Scotts Bluff County,31
69356,Scotts Bluff County,31
69357,Sioux County,31
69358,Sioux County,31
69360,Sheridan County,31
69361,Sioux County,31
69365,Sheridan County,31
69366,Cherry County,31
69367,Dawes County,31
70001,Jefferson Parish,22
70002,Jefferson Parish,22
70003,Jefferson Parish,22
70005,Jefferson Parish,22
70006,Jefferson Parish,22
70030,St. Charles Parish,22
70031,St. Charles Parish,22
70032,St. Bernard Parish,22
70036,Jefferson Parish,22
70037,Plaquemines Parish,22
70038,Plaquemines Parish,22
70039,St. Charles Parish,22
70040,Plaquemines Parish,22
70041,Plaquemines Parish,22
70043,St. Bernard Parish,22
70047,St. Charles Parish,22
70049,St. John the Baptist Parish,22
70050,Plaquemines Parish,22
70051,St. John the Baptist Parish,22
70052,St. James Parish,22
70053,Jefferson Parish,22
70056,Jefferson Parish,22
70057,St. Charles Parish,22
70058,Jefferson Parish,22
70062,Jefferson Parish,22
70065,Jefferson Parish,22
70067,Jefferson Parish,22
70068,St. John the Baptist Parish,22
70070,St. Charles Parish,22
70071,St. James Parish,22
70072,Jefferson Parish,22
70075,St. Bernard Parish,22
70076,St. John the Baptist Parish,22
70079,St. Charles Parish,22
70080,St. Charles Parish,22
70082,Plaquemines Parish,22
70083,Plaquemines Parish,22
70084,St. John the Baptist Parish,22
70085,St. Bernard Parish,22
70086,St. James Parish,22
70087,St. Charles Parish,22
70090,St. James Parish,22
70091,Plaquemines Parish,22
70092,St. Bernard Parish,22
70094,Jefferson Parish,22
70112,Orleans Parish,22
70113,Orleans Parish,22
70114,Orleans Parish,22
70115,Orleans Parish,22
70116,Orleans Parish,22
70117,Orleans Parish,22
70118,Orleans Parish,22
70119,Orleans Parish,22
70121,Jefferson Parish,22
70122,Orleans Parish,22
70123,Jefferson Parish,22
70124,Orleans Parish,22
70125,Orleans Parish,22
70126,Orleans Parish,22
70127,Orleans Parish,22
70128,Orleans Parish,22
70129,Orleans Parish,22
70130,Orleans Parish,22
70131,Orleans Parish,22
70139,Orleans Parish,22
70148,Orleans Parish,22
70163,Orleans Parish,22
70301,Lafourche Parish,22
70310,Lafourche Parish,22
70339,Assumption Parish,22
70340,St. Mary Parish,22
70341,Assumption Parish,22
70342,St. Mary Parish,22
70343,Lafourche Parish,22
70344,Terrebonne Parish,22
70345,Lafourche Parish,22
70346,Ascension Parish,22
70352,Terrebonne Parish,22
70353,Terrebonne Parish,22
70354,Lafourche Parish,22
70355,Lafourche Parish,22
70356,Terrebonne Parish,22
70357,Lafourche Parish,22
70358,Jefferson Parish,22
70359,Terrebonne Parish,22
70360,Terrebonne Parish,22
70363,Terrebonne Parish,22
70364,Terrebonne Parish,22
70372,Assumption Parish,22
70373,Lafourche Parish,22
70374,Lafourche Parish,22
70375,Lafourche Parish,22
70377,Terrebonne Parish,22
70380,Assumption Parish,22
70390,Assumption Parish,22
70391,Assumption Parish,22
70392,St. Mary Parish,22
70393,Assumption Parish,22
70394,Lafourche Parish,22
70395,Terrebonne Parish,22
70397,Terrebonne Parish,22
70401,Tangipahoa Parish,22
70402,Tangipahoa Parish,22
70403,Tangipahoa Parish,22
70420,St. Tammany Parish,22
70422,Tangipahoa Parish,22
70426,Washington Parish,22
70427,Washington Parish,22
70431,St. Tammany Parish,22
70433,St. Tammany Parish,22
70435,St. Tammany Parish,22
70436,Tangipahoa Parish,22
70437,St. Tammany Parish,22
70438,Washington Parish,22
70441,St. Helena Parish,22
70442,Tangipahoa Parish,22
70443,Tangipahoa Parish,22
70444,Tangipahoa Parish,22
70445,St. Tammany Parish,22
70446,Tangipahoa Parish,22
70447,St. Tammany Parish,22
70448,St. Tammany Parish,22
70449,Livingston Parish,22
70450,Washington Parish,22
70451,Tangipahoa Parish,22
70452,St. Tammany Parish,22
70453,St. Helena Parish,22
70454,Tangipahoa Parish,22
70455,Tangipahoa Parish,22
70456,Tangipahoa Parish,22
70457,St. Tammany Parish,22
70458,St. Tammany Parish,22
70460,St. Tammany Parish,22
70461,St. Tammany Parish,22
70462,Livingston Parish,22
70463,St. Tammany Parish,22
70464,St. Tammany Parish,22
70465,Tangipahoa Parish,22
70466,Tangipahoa Parish,22
70471,St. Tammany Parish,22
70501,Lafayette Parish,22
70503,Lafayette Parish,22
70506,Lafayette Parish,22
70507,Lafayette Parish,22
70508,Lafayette Parish,22
70510,Vermilion Parish,22
70512,St. Landry Parish,22
70513,Iberia Parish,22
70514,St. Mary Parish,22
70515,Acadia Parish,22
70516,Acadia Parish,22
70517,St. Martin Parish,22
70518,Lafayette Parish,22
70519,St. Martin Parish,22
70520,Lafayette Parish,22
70522,St. Mary Parish,22
70523,St. Mary Parish,22
70524,Evangeline Parish,22
70525,Acadia Parish,22
70526,Acadia Parish,22
70528,Iberia Parish,22
70529,Lafayette Parish,22
70531,Acadia Parish,22
70532,Jefferson Davis Parish,22
70533,Vermilion Parish,22
70534,Acadia Parish,22
70535,Acadia Parish,22
70537,Acadia Parish,22
70538,St. Mary Parish,22
70541,St. Landry Parish,22
70542,Vermilion Parish,22
70543,Acadia Parish,22
70544,Iberia Parish,22
70546,Jefferson Davis Parish,22
70548,Vermilion Parish,22
70549,Jefferson Davis Parish,22
70550,St. Landry Parish,22
70551,St. Landry Parish,22
70552,Iberia Parish,22
70554,Evangeline Parish,22
70555,Vermilion Parish,22
70556,Acadia Parish,22
70558,Lafayette Parish,22
70559,Acadia Parish,22
70560,Iberia Parish,22
70563,Iberia Parish,22
70570,St. Landry Parish,22
70575,Vermilion Parish,22
70576,Evangeline Parish,22
70577,St. Landry Parish,22
70578,Acadia Parish,22
70580,Evangeline Parish,22
70581,Jefferson Davis Parish,22
70582,St. Martin Parish,22
70583,Lafayette Parish,22
70584,St. Landry Parish,22
70585,Evangeline Parish,22
70586,Evangeline Parish,22
70589,St. Landry Parish,22
70591,Jefferson Davis Parish,22
70592,Lafayette Parish,22
70601,Calcasieu Parish,22
70605,Calcasieu Parish,22
70607,Calcasieu Parish,22
70609,Calcasieu Parish,22
70611,Calcasieu Parish,22
70615,Calcasieu Parish,22
70629,Calcasieu Parish,22
70630,Cameron Parish,22
70631,Cameron Parish,22
70632,Cameron Parish,22
70633,Calcasieu Parish,22
70634,Beauregard Parish,22
70637,Allen Parish,22
70638,Allen Parish,22
70639,Vernon Parish,22
70640,Jefferson Davis Parish,22
70643,Cameron Parish,22
70644,Allen Parish,22
70645,Cameron Parish,22
70646,Calcasieu Parish,22
70647,Calcasieu Parish,22
70648,Allen Parish,22
70650,Jefferson Davis Parish,22
70651,Allen Parish,22
70652,Beauregard Parish,22
70653,Beauregard Parish,22
70654,Allen Parish,22
70655,Allen Parish,22
70656,Vernon Parish,22
70657,Beauregard Parish,22
70658,Allen Parish,22
70659,Vernon Parish,22
70660,Beauregard Parish,22
70661,Calcasieu Parish,22
70662,Beauregard Parish,22
70663,Calcasieu Parish,22
70665,Calcasieu Parish,22
70668,Calcasieu Parish,22
70669,Calcasieu Parish,22
70706,Livingston Parish,22
70710,West Baton Rouge Parish,22
70711,Livingston Parish,22
70712,West Feliciana Parish,22
70714,East Baton Rouge Parish,22
70715,Pointe Coupee Parish,22
70719,West Baton Rouge Parish,22
70721,Iberville Parish,22
70722,East Feliciana Parish,22
70723,St. James Parish,22
70725,Ascension Parish,22
70726,Livingston Parish,22
70729,West Baton Rouge Parish,22
70730,East Feliciana Parish,22
70732,Pointe Coupee Parish,22
70733,Livingston Parish,22
70734,Ascension Parish,22
70736,Pointe Coupee Parish,22
70737,Ascension Parish,22
70739,East Baton Rouge Parish,22
70740,Iberville Parish,22
70743,St. James Parish,22
70744,Livingston Parish,22
70747,Pointe Coupee Parish,22
70748,East Feliciana Parish,22
70749,Pointe Coupee Parish,22
70750,St. Landry Parish,22
70752,Pointe Coupee Parish,22
70753,Pointe Coupee Parish,22
70754,Livingston Parish,22
70755,Pointe Coupee Parish,22
70756,Pointe Coupee Parish,22
70757,Iberville Parish,22
70759,Pointe Coupee Parish,22
70760,Pointe Coupee Parish,22
70761,East Feliciana Parish,22
70762,Pointe Coupee Parish,22
70763,St. James Parish,22
70764,Iberville Parish,22
70767,West Baton Rouge Parish,22
70769,Ascension Parish,22
70770,East Baton Rouge Parish,22
70772,Iberville Parish,22
70773,Pointe Coupee Parish,22
70774,Ascension Parish,22
70775,West Feliciana Parish,22
70776,Iberville Parish,22
70777,East Feliciana Parish,22
70778,Ascension Parish,22
70780,Iberville Parish,22
70782,West Feliciana Parish,22
70783,Pointe Coupee Parish,22
70785,Livingston Parish,22
70786,Livingston Parish,22
70787,West Feliciana Parish,22
70788,Iberville Parish,22
70789,East Feliciana Parish,22
70791,East Baton Rouge Parish,22
70801,East Baton Rouge Parish,22
70802,East Baton Rouge Parish,22
70803,East Baton Rouge Parish,22
70805,East Baton Rouge Parish,22
70806,East Baton Rouge Parish,22
70807,East Baton Rouge Parish,22
70808,East Baton Rouge Parish,22
70809,East Baton Rouge Parish,22
70810,East Baton Rouge Parish,22
70811,East Baton Rouge Parish,22
70812,East Baton Rouge Parish,22
70813,East Baton Rouge Parish,22
70814,East Baton Rouge Parish,22
70815,East Baton Rouge Parish,22
70816,East Baton Rouge Parish,22
70817,East Baton Rouge Parish,22
70818,East Baton Rouge Parish,22
70819,East Baton Rouge Parish,22
70820,East Baton Rouge Parish,22
70825,East Baton Rouge Parish,22
70836,East Baton Rouge Parish,22
71001,Bienville Parish,22
71002,Natchitoches Parish,22
71003,Claiborne Parish,22
71004,Caddo Parish,22
71006,Bossier Parish,22
71007,Caddo Parish,22
71008,Bienville Parish,22
71009,Caddo Parish,22
71016,Bienville Parish,22
71018,Webster Parish,22
71019,Red River Parish,22
71021,Webster Parish,22
71023,Webster Parish,22
71024,Webster Parish,22
71027,De Soto Parish,22
71028,Bienville Parish,22
71029,Caddo Parish,22
71030,De Soto Parish,22
71031,Winn Parish,22
71032,De Soto Parish,22
71033,Caddo Parish,22
71034,Red River Parish,22
71037,Bossier Parish,22
71038,Claiborne Parish,22
71039,Webster Parish,22
71040,Claiborne Parish,22
71043,Caddo Parish,22
71044,Caddo Parish,22
71045,Bienville Parish,22
71046,De Soto Parish,22
71047,Caddo Parish,22
71048,Claiborne Parish,22
71049,De Soto Parish,22
71051,Bossier Parish,22
71052,De Soto Parish,22
71055,Webster Parish,22
71060,Caddo Parish,22
71061,Caddo Parish,22
71063,De Soto Parish,22
71064,Bossier Parish,22
71065,Sabine Parish,22
71066,Natchitoches Parish,22
71067,Bossier Parish,22
71068,Bienville Parish,22
71069,Caddo Parish,22
71070,Natchitoches Parish,22
71071,Webster Parish,22
71072,Webster Parish,22
71073,Webster Parish,22
71075,Webster Parish,22
71078,De Soto Parish,22
71079,Claiborne Parish,22
71082,Caddo Parish,22
71101,Caddo Parish,22
71103,Caddo Parish,22
71104,Caddo Parish,22
71105,Caddo Parish,22
71106,Caddo Parish,22
71107,Caddo Parish,22
71108,Caddo Parish,22
71109,Caddo Parish,22
71110,Bossier Parish,22
71111,Bossier Parish,22
71112,Bossier Parish,22
71115,Caddo Parish,22
71118,Caddo Parish,22
71119,Caddo Parish,22
71129,Caddo Parish,22
71201,Ouachita Parish,22
71202,Ouachita Parish,22
71203,Ouachita Parish,22
71209,Ouachita Parish,22
71212,Ouachita Parish,22
71218,Richland Parish,22
71219,Franklin Parish,22
71220,Morehouse Parish,22
71222,Union Parish,22
71223,Morehouse Parish,22
71225,Ouachita Parish,22
71226,Jackson Parish,22
71227,Lincoln Parish,22
71229,Morehouse Parish,22
71230,Franklin Parish,22
71232,Madison Parish,22
71233,Madison Parish,22
71234,Union Parish,22
71235,Lincoln Parish,22
71237,West Carroll Parish,22
71238,Jackson Parish,22
71241,Union Parish,22
71242,West Carroll Parish,22
71243,Franklin Parish,22
71245,Lincoln Parish,22
71247,Jackson Parish,22
71250,Morehouse Parish,22
71251,Jackson Parish,22
71253,West Carroll Parish,22
71254,East Carroll Parish,22
71256,Union Parish,22
71259,Richland Parish,22
71260,Union Parish,22
71261,Morehouse Parish,22
71263,West Carroll Parish,22
71264,Morehouse Parish,22
71266,West Carroll Parish,22
71268,Jackson Parish,22
71269,Richland Parish,22
71270,Lincoln Parish,22
71272,Lincoln Parish,22
71275,Lincoln Parish,22
71276,East Carroll Parish,22
71277,Union Parish,22
71279,Richland Parish,22
71280,Union Parish,22
71282,Madison Parish,22
71286,East Carroll Parish,22
71291,Ouachita Parish,22
71292,Ouachita Parish,22
71295,Franklin Parish,22
71301,Rapides Parish,22
71302,Rapides Parish,22
71303,Rapides Parish,22
71316,Concordia Parish,22
71320,Avoyelles Parish,22
71322,Avoyelles Parish,22
71323,Avoyelles Parish,22
71325,Rapides Parish,22
71326,Catahoula Parish,22
71327,Avoyelles Parish,22
71328,Rapides Parish,22
71330,Rapides Parish,22
71331,Avoyelles Parish,22
71333,Avoyelles Parish,22
71334,Concordia Parish,22
71336,Franklin Parish,22
71339,Avoyelles Parish,22
71340,Catahoula Parish,22
71341,Avoyelles Parish,22
71342,LaSalle Parish,22
71343,Catahoula Parish,22
71345,St. Landry Parish,22
71346,Rapides Parish,22
71350,Avoyelles Parish,22
71351,Avoyelles Parish,22
71353,St. Landry Parish,22
71354,Concordia Parish,22
71355,Avoyelles Parish,22
71356,St. Landry Parish,22
71357,Tensas Parish,22
71358,St. Landry Parish,22
71359,Rapides Parish,22
71360,Rapides Parish,22
71362,Avoyelles Parish,22
71366,Tensas Parish,22
71367,Evangeline Parish,22
71368,Catahoula Parish,22
71369,Avoyelles Parish,22
71371,LaSalle Parish,22
71373,Concordia Parish,22
71375,Tensas Parish,22
71378,Franklin Parish,22
71401,Catahoula Parish,22
71403,Vernon Parish,22
71404,Winn Parish,22
71405,Rapides Parish,22
71406,Sabine Parish,22
71407,Grant Parish,22
71409,Rapides Parish,22
71410,Winn Parish,22
71411,Natchitoches Parish,22
71414,Natchitoches Parish,22
71415,Caldwell Parish,22
71416,Natchitoches Parish,22
71417,Grant Parish,22
71418,Caldwell Parish,22
71419,Sabine Parish,22
71422,Winn Parish,22
71423,Grant Parish,22
71424,Rapides Parish,22
71425,Catahoula Parish,22
71426,Sabine Parish,22
71427,Rapides Parish,22
71428,Natchitoches Parish,22
71429,Sabine Parish,22
71430,Rapides Parish,22
71432,Grant Parish,22
71433,Rapides Parish,22
71434,Natchitoches Parish,22
71435,Caldwell Parish,22
71438,Vernon Parish,22
71439,Vernon Parish,22
71441,Caldwell Parish,22
71446,Vernon Parish,22
71447,Rapides Parish,22
71449,Sabine Parish,22
71450,Natchitoches Parish,22
71452,Natchitoches Parish,22
71454,Grant Parish,22
71455,Natchitoches Parish,22
71456,Natchitoches Parish,22
71457,Natchitoches Parish,22
71459,Vernon Parish,22
71461,Vernon Parish,22
71462,Sabine Parish,22
71463,Allen Parish,22
71465,LaSalle Parish,22
71466,Rapides Parish,22
71467,Grant Parish,22
71468,Natchitoches Parish,22
71469,Natchitoches Parish,22
71472,Rapides Parish,22
71473,Winn Parish,22
71474,Vernon Parish,22
71475,Vernon Parish,22
71479,Winn Parish,22
71480,LaSalle Parish,22
71483,Winn Parish,22
71485,Rapides Parish,22
71486,Sabine Parish,22
71497,Natchitoches Parish,22
71601,Jefferson County,05
71602,Jefferson County,05
71603,Jefferson County,05
71630,Desha County,05
71631,Bradley County,05
71635,Ashley County,05
71638,Drew County,05
71639,Lincoln County,05
71640,Chicot County,05
71642,Ashley County,05
71643,Lincoln County,05
71644,Lincoln County,05
71646,Ashley County,05
